법정동코드,시도명,시군구명,읍면동명,동리명,생성일자
4572040024,전라북도,진안군,주천면,신양리,19880423
4572040025,전라북도,진안군,주천면,용덕리,19880423
4572040026,전라북도,진안군,주천면,무릉리,19880423
4573000000,전라북도,무주군,,,19880423
4573025000,전라북도,무주군,무주읍,,19880423
4573025021,전라북도,무주군,무주읍,읍내리,19880423
4573025022,전라북도,무주군,무주읍,당산리,19880423
4573025023,전라북도,무주군,무주읍,오산리,19880423
4573025024,전라북도,무주군,무주읍,장백리,19880423
4573025025,전라북도,무주군,무주읍,내도리,19880423
4573025026,전라북도,무주군,무주읍,대차리,19880423
4573025027,전라북도,무주군,무주읍,용포리,19880423
4573025028,전라북도,무주군,무주읍,가옥리,19880423
4573031000,전라북도,무주군,무풍면,,19880423
4573031021,전라북도,무주군,무풍면,현내리,19880423
4573031022,전라북도,무주군,무풍면,금평리,19880423
4573031023,전라북도,무주군,무풍면,지성리,19880423
4573031024,전라북도,무주군,무풍면,철목리,19880423
4573031025,전라북도,무주군,무풍면,증산리,19880423
4573031026,전라북도,무주군,무풍면,은산리,19880423
4573031027,전라북도,무주군,무풍면,덕지리,19880423
4573031028,전라북도,무주군,무풍면,삼거리,19880423
4573032000,전라북도,무주군,설천면,,19880423
4573032021,전라북도,무주군,설천면,기곡리,19880423
4573032022,전라북도,무주군,설천면,길산리,19880423
4573032023,전라북도,무주군,설천면,청량리,19880423
4573032024,전라북도,무주군,설천면,소천리,19880423
4573032025,전라북도,무주군,설천면,대불리,19880423
4573032026,전라북도,무주군,설천면,미천리,19880423
4573032027,전라북도,무주군,설천면,장덕리,19880423
4573032028,전라북도,무주군,설천면,두길리,19880423
4573032029,전라북도,무주군,설천면,심곡리,19880423
4573032030,전라북도,무주군,설천면,삼공리,19880423
4573033000,전라북도,무주군,적상면,,19880423
4573033021,전라북도,무주군,적상면,사산리,19880423
4573033022,전라북도,무주군,적상면,사천리,19880423
4573033023,전라북도,무주군,적상면,삼가리,19880423
4573033024,전라북도,무주군,적상면,삼유리,19880423
4573033025,전라북도,무주군,적상면,방이리,19880423
4573033026,전라북도,무주군,적상면,북창리,19880423
4573033027,전라북도,무주군,적상면,포내리,19880423
4573033028,전라북도,무주군,적상면,괴목리,19880423
4573034000,전라북도,무주군,안성면,,19880423
4573034021,전라북도,무주군,안성면,장기리,19880423
4573034022,전라북도,무주군,안성면,공진리,19880423
4573034023,전라북도,무주군,안성면,죽천리,19880423
4573034024,전라북도,무주군,안성면,공정리,19880423
4573034025,전라북도,무주군,안성면,덕산리,19880423
4573034026,전라북도,무주군,안성면,금평리,19880423
4573034027,전라북도,무주군,안성면,사전리,19880423
4573034028,전라북도,무주군,안성면,진도리,19880423
4573035000,전라북도,무주군,부남면,,19880423
4573035021,전라북도,무주군,부남면,대유리,19880423
4573035022,전라북도,무주군,부남면,대소리,19880423
4573035023,전라북도,무주군,부남면,고창리,19880423
4573035024,전라북도,무주군,부남면,장안리,19880423
4573035025,전라북도,무주군,부남면,굴암리,19880423
4573035026,전라북도,무주군,부남면,가당리,19880423
4574000000,전라북도,장수군,,,19880423
4574025000,전라북도,장수군,장수읍,,19880423
4574025021,전라북도,장수군,장수읍,장수리,19880423
4574025022,전라북도,장수군,장수읍,노하리,19880423
4574025023,전라북도,장수군,장수읍,선창리,19880423
4574025024,전라북도,장수군,장수읍,노곡리,19880423
4574025025,전라북도,장수군,장수읍,동촌리,19880423
4574025026,전라북도,장수군,장수읍,덕산리,19880423
4574025027,전라북도,장수군,장수읍,두산리,19880423
4574025028,전라북도,장수군,장수읍,개정리,19880423
4574025029,전라북도,장수군,장수읍,수분리,19880423
4574025030,전라북도,장수군,장수읍,송천리,19880423
4574025031,전라북도,장수군,장수읍,용계리,19880423
4574025032,전라북도,장수군,장수읍,대성리,19880423
4574025033,전라북도,장수군,장수읍,식천리,19880423
4574031000,전라북도,장수군,산서면,,19880423
4574031021,전라북도,장수군,산서면,오성리,19880423
4574031022,전라북도,장수군,산서면,쌍계리,19880423
4574031023,전라북도,장수군,산서면,사계리,19880423
4574031024,전라북도,장수군,산서면,봉서리,19880423
4574031025,전라북도,장수군,산서면,하월리,19880423
4574031026,전라북도,장수군,산서면,사상리,19880423
4574031027,전라북도,장수군,산서면,이룡리,19880423
4574031028,전라북도,장수군,산서면,신창리,19880423
4574031029,전라북도,장수군,산서면,오산리,19880423
4574031030,전라북도,장수군,산서면,건지리,19880423
4574031031,전라북도,장수군,산서면,마하리,19880423
4574031032,전라북도,장수군,산서면,백운리,19880423
4574031033,전라북도,장수군,산서면,학선리,19880423
4574031034,전라북도,장수군,산서면,동화리,19880423
4574032000,전라북도,장수군,번암면,,19880423
4574032021,전라북도,장수군,번암면,교동리,19880423
4574032022,전라북도,장수군,번암면,국포리,19880423
4574032023,전라북도,장수군,번암면,죽산리,19880423
4574032024,전라북도,장수군,번암면,사암리,19880423
4574032025,전라북도,장수군,번암면,지지리,19880423
4574032026,전라북도,장수군,번암면,동화리,19880423
4574032027,전라북도,장수군,번암면,죽림리,19880423
4574032028,전라북도,장수군,번암면,노단리,19880423
4574032029,전라북도,장수군,번암면,논곡리,19880423
4574032030,전라북도,장수군,번암면,대론리,19880423
4574032031,전라북도,장수군,번암면,유정리,19880423
4574033500,전라북도,장수군,장계면,,19931105
4574033521,전라북도,장수군,장계면,장계리,19931105
4574033522,전라북도,장수군,장계면,금곡리,19931105
4574033523,전라북도,장수군,장계면,무농리,19931105
4574033524,전라북도,장수군,장계면,금덕리,19931105
4574033525,전라북도,장수군,장계면,송천리,19931105
4574033526,전라북도,장수군,장계면,월강리,19931105
4574033527,전라북도,장수군,장계면,삼봉리,19931105
4574033528,전라북도,장수군,장계면,명덕리,19931105
4574033529,전라북도,장수군,장계면,오동리,19931105
4574033530,전라북도,장수군,장계면,대곡리,19931105
4574034000,전라북도,장수군,천천면,,19880423
4574034021,전라북도,장수군,천천면,장판리,19880423
4574034022,전라북도,장수군,천천면,월곡리,19880423
4574034024,전라북도,장수군,천천면,남양리,19880423
4574034025,전라북도,장수군,천천면,삼고리,19880423
4574034026,전라북도,장수군,천천면,봉덕리,19880423
4574034027,전라북도,장수군,천천면,춘송리,19880423
4574034028,전라북도,장수군,천천면,용광리,19880423
4574034029,전라북도,장수군,천천면,오봉리,19880423
4574034030,전라북도,장수군,천천면,연평리,19880423
4574034031,전라북도,장수군,천천면,비룡리,20091229
4574035000,전라북도,장수군,계남면,,19880423
4574035021,전라북도,장수군,계남면,침곡리,19880423
4574035022,전라북도,장수군,계남면,화양리,19880423
4574035023,전라북도,장수군,계남면,신전리,19880423
4574035024,전라북도,장수군,계남면,호덕리,19880423
4574035025,전라북도,장수군,계남면,화음리,19880423
4574035026,전라북도,장수군,계남면,가곡리,19880423
4574035027,전라북도,장수군,계남면,궁양리,19880423
4574035028,전라북도,장수군,계남면,장안리,19880423
4574036000,전라북도,장수군,계북면,,19880423
4574036021,전라북도,장수군,계북면,월현리,19880423
4574036022,전라북도,장수군,계북면,매계리,19880423
4574036023,전라북도,장수군,계북면,농소리,19880423
4574036024,전라북도,장수군,계북면,어전리,19880423
4574036025,전라북도,장수군,계북면,임평리,19880423
4574036026,전라북도,장수군,계북면,원촌리,19880423
4574036027,전라북도,장수군,계북면,양악리,19880423
4575000000,전라북도,임실군,,,19880423
4575025000,전라북도,임실군,임실읍,,19880423
4575025021,전라북도,임실군,임실읍,성가리,19880423
4575025022,전라북도,임실군,임실읍,이도리,19880423
4575025023,전라북도,임실군,임실읍,오정리,19880423
4575025024,전라북도,임실군,임실읍,두곡리,19880423
4575025025,전라북도,임실군,임실읍,갈마리,19880423
4575025026,전라북도,임실군,임실읍,감성리,19880423
4575025027,전라북도,임실군,임실읍,대곡리,19880423
4575025028,전라북도,임실군,임실읍,정월리,19880423
4575025029,전라북도,임실군,임실읍,이인리,19880423
4575025030,전라북도,임실군,임실읍,두만리,19880423
4575025031,전라북도,임실군,임실읍,장재리,19880423
4575025032,전라북도,임실군,임실읍,신안리,19880423
4575025033,전라북도,임실군,임실읍,현곡리,19880423
4575025034,전라북도,임실군,임실읍,금성리,19900412
4575025035,전라북도,임실군,임실읍,신정리,19941212
4575025036,전라북도,임실군,임실읍,망전리,19941212
4575031000,전라북도,임실군,청웅면,,19880423
4575031021,전라북도,임실군,청웅면,두복리,19880423
4575031022,전라북도,임실군,청웅면,구고리,19880423
4575031023,전라북도,임실군,청웅면,향교리,19880423
4575031024,전라북도,임실군,청웅면,옥전리,19880423
4575031025,전라북도,임실군,청웅면,석두리,19880423
4575031026,전라북도,임실군,청웅면,청계리,19880423
4575031027,전라북도,임실군,청웅면,남산리,19880423
4575031028,전라북도,임실군,청웅면,옥석리,19880423
4575032000,전라북도,임실군,운암면,,19880423
4575032021,전라북도,임실군,운암면,학암리,19880423
4575032022,전라북도,임실군,운암면,선거리,19880423
4575032023,전라북도,임실군,운암면,월면리,19880423
4575032024,전라북도,임실군,운암면,지천리,19880423
4575032025,전라북도,임실군,운암면,사양리,19880423
4575032026,전라북도,임실군,운암면,쌍암리,19880423
4575032027,전라북도,임실군,운암면,입석리,19880423
4575032028,전라북도,임실군,운암면,용운리,19880423
4575032029,전라북도,임실군,운암면,청운리,19880423
4575032030,전라북도,임실군,운암면,마암리,19880423
4575032031,전라북도,임실군,운암면,운종리,19880423
4575032032,전라북도,임실군,운암면,운암리,19880423
4575032033,전라북도,임실군,운암면,금기리,19880423
4575032034,전라북도,임실군,운암면,운정리,19880423
4575033000,전라북도,임실군,신평면,,19880423
4575033021,전라북도,임실군,신평면,창인리,19880423
4575033022,전라북도,임실군,신평면,대리,19880423
4575033023,전라북도,임실군,신평면,호암리,19880423
4575033024,전라북도,임실군,신평면,원천리,19880423
4575033025,전라북도,임실군,신평면,가덕리,19880423
4575033026,전라북도,임실군,신평면,덕암리,19880423
4575033027,전라북도,임실군,신평면,용암리,19880423
4575034000,전라북도,임실군,성수면,,19880423
4575034021,전라북도,임실군,성수면,도인리,19880423
4575034022,전라북도,임실군,성수면,양지리,19880423
4575034023,전라북도,임실군,성수면,삼봉리,19880423
4575034024,전라북도,임실군,성수면,태평리,19880423
4575034025,전라북도,임실군,성수면,성수리,19880423
4575034026,전라북도,임실군,성수면,왕방리,19880423
4575034027,전라북도,임실군,성수면,오봉리,19880423
4575034028,전라북도,임실군,성수면,삼청리,19880423
4575034029,전라북도,임실군,성수면,월평리,19880423
4575034030,전라북도,임실군,성수면,봉강리,19880423
4575034031,전라북도,임실군,성수면,오류리,19880423
4575035500,전라북도,임실군,오수면,,19920801
4575035521,전라북도,임실군,오수면,오수리,19920801
4575035522,전라북도,임실군,오수면,용정리,19920801
4575035523,전라북도,임실군,오수면,신기리,19920801
4575035524,전라북도,임실군,오수면,둔덕리,19920801
4575035525,전라북도,임실군,오수면,용두리,19920801
4575035526,전라북도,임실군,오수면,둔기리,19920801
4575035527,전라북도,임실군,오수면,대정리,19920801
4575035528,전라북도,임실군,오수면,대명리,19920801
4575035529,전라북도,임실군,오수면,오산리,19920801
4575035530,전라북도,임실군,오수면,주천리,19920801
4575035531,전라북도,임실군,오수면,오암리,19920801
4575035532,전라북도,임실군,오수면,봉천리,19920801
4575035533,전라북도,임실군,오수면,군평리,19920801
4575035534,전라북도,임실군,오수면,금암리,19920801
4575036000,전라북도,임실군,신덕면,,19880423
4575036021,전라북도,임실군,신덕면,수천리,19880423
4575036022,전라북도,임실군,신덕면,삼길리,19880423
4575036023,전라북도,임실군,신덕면,신흥리,19880423
4575036024,전라북도,임실군,신덕면,신덕리,19880423
4575036025,전라북도,임실군,신덕면,조월리,19880423
4575036026,전라북도,임실군,신덕면,월성리,19880423
4575036027,전라북도,임실군,신덕면,지장리,19880423
4575036028,전라북도,임실군,신덕면,금정리,19880423
4575036029,전라북도,임실군,신덕면,오궁리,19880423
4575037000,전라북도,임실군,삼계면,,19880423
4575037021,전라북도,임실군,삼계면,후천리,19880423
4575037022,전라북도,임실군,삼계면,봉현리,19880423
4575037023,전라북도,임실군,삼계면,세심리,19880423
4575037024,전라북도,임실군,삼계면,학정리,19880423
4575037025,전라북도,임실군,삼계면,죽계리,19880423
4575037026,전라북도,임실군,삼계면,홍곡리,19880423
4575037027,전라북도,임실군,삼계면,산수리,19880423
4575037028,전라북도,임실군,삼계면,삼계리,19880423
4575037031,전라북도,임실군,삼계면,오지리,19880423
4575037032,전라북도,임실군,삼계면,덕계리,19880423
4575037033,전라북도,임실군,삼계면,두월리,19880423
4575037034,전라북도,임실군,삼계면,뇌천리,19880423
4575037035,전라북도,임실군,삼계면,삼은리,19880423
4575037036,전라북도,임실군,삼계면,어은리,19880423
4575038000,전라북도,임실군,관촌면,,19880423
4575038022,전라북도,임실군,관촌면,용산리,19880423
4575038023,전라북도,임실군,관촌면,도봉리,19880423
4575038024,전라북도,임실군,관촌면,병암리,19880423
4575038025,전라북도,임실군,관촌면,덕천리,19880423
4575038026,전라북도,임실군,관촌면,관촌리,19880423
4575038027,전라북도,임실군,관촌면,슬치리,19880423
4575038028,전라북도,임실군,관촌면,방현리,19880423
4575038029,전라북도,임실군,관촌면,신전리,19880423
4575038030,전라북도,임실군,관촌면,상월리,19880423
4575038031,전라북도,임실군,관촌면,회봉리,19880423
4575038032,전라북도,임실군,관촌면,방수리,19880423
4575038033,전라북도,임실군,관촌면,복흥리,19880423
4575038034,전라북도,임실군,관촌면,운수리,19880423
4575039000,전라북도,임실군,강진면,,19880423
4575039021,전라북도,임실군,강진면,백련리,19880423
4575039022,전라북도,임실군,강진면,부흥리,19880423
4575039023,전라북도,임실군,강진면,갈담리,19880423
4575039024,전라북도,임실군,강진면,회진리,19880423
4575039025,전라북도,임실군,강진면,용수리,19880423
4575039026,전라북도,임실군,강진면,옥정리,19880423
4575039027,전라북도,임실군,강진면,문방리,19880423
4575039028,전라북도,임실군,강진면,필봉리,19880423
4575039029,전라북도,임실군,강진면,학석리,19880423
4575039030,전라북도,임실군,강진면,방현리,19880423
4575040000,전라북도,임실군,덕치면,,19880423
4575040021,전라북도,임실군,덕치면,두지리,19880423
4575040022,전라북도,임실군,덕치면,사곡리,19880423
4575040023,전라북도,임실군,덕치면,가곡리,19880423
4575040024,전라북도,임실군,덕치면,천담리,19880423
4575040025,전라북도,임실군,덕치면,장암리,19880423
4575040026,전라북도,임실군,덕치면,일중리,19880423
4575040027,전라북도,임실군,덕치면,물우리,19880423
4575040028,전라북도,임실군,덕치면,회문리,19880423
4575041000,전라북도,임실군,지사면,,19880423
4575041021,전라북도,임실군,지사면,관기리,19880423
4575041022,전라북도,임실군,지사면,원산리,19880423
4575041023,전라북도,임실군,지사면,안하리,19880423
4575041024,전라북도,임실군,지사면,금평리,19880423
4575041025,전라북도,임실군,지사면,영천리,19880423
4575041026,전라북도,임실군,지사면,방계리,19880423
4575041027,전라북도,임실군,지사면,계산리,19880423
4577000000,전라북도,순창군,,,19880423
4577025000,전라북도,순창군,순창읍,,19880423
4577025021,전라북도,순창군,순창읍,순화리,19880423
4577025022,전라북도,순창군,순창읍,남계리,19880423
4577025023,전라북도,순창군,순창읍,장덕리,19880423
4577025024,전라북도,순창군,순창읍,복실리,19880423
4577025025,전라북도,순창군,순창읍,백산리,19880423
4577025026,전라북도,순창군,순창읍,교성리,19880423
4577025027,전라북도,순창군,순창읍,가남리,19880423
4577025028,전라북도,순창군,순창읍,신남리,19880423
4577031000,전라북도,순창군,인계면,,19880423
4577031021,전라북도,순창군,인계면,갑동리,19880423
4577031022,전라북도,순창군,인계면,도룡리,19880423
4577031023,전라북도,순창군,인계면,쌍암리,19880423
4577031024,전라북도,순창군,인계면,탑리,19880423
4577031025,전라북도,순창군,인계면,심초리,19880423
4577031026,전라북도,순창군,인계면,세룡리,19880423
4577031027,전라북도,순창군,인계면,마흘리,19880423
4577031028,전라북도,순창군,인계면,가성리,19880423
4577031029,전라북도,순창군,인계면,중산리,19880423
4577031030,전라북도,순창군,인계면,지산리,19880423
4577031031,전라북도,순창군,인계면,노동리,19880423
4577032000,전라북도,순창군,동계면,,19880423
4577032021,전라북도,순창군,동계면,현포리,19880423
4577032022,전라북도,순창군,동계면,서호리,19880423
4577032023,전라북도,순창군,동계면,어치리,19880423
4577032024,전라북도,순창군,동계면,구미리,19880423
4577032025,전라북도,순창군,동계면,동심리,19880423
4577032026,전라북도,순창군,동계면,관전리,19880423
4577032027,전라북도,순창군,동계면,신흥리,19880423
4577032028,전라북도,순창군,동계면,유산리,19880423
4577032029,전라북도,순창군,동계면,이동리,19880423
4577032030,전라북도,순창군,동계면,수정리,19880423
4577032031,전라북도,순창군,동계면,주월리,19880423
4577032032,전라북도,순창군,동계면,내령리,19880423
4577032033,전라북도,순창군,동계면,수장리,19880423
4577033000,전라북도,순창군,풍산면,,19880423
4577033021,전라북도,순창군,풍산면,반월리,19880423
4577033022,전라북도,순창군,풍산면,유정리,19880423
4577033023,전라북도,순창군,풍산면,삼촌리,19880423
4577033024,전라북도,순창군,풍산면,금곡리,19880423
4577033025,전라북도,순창군,풍산면,죽전리,19880423
4577033026,전라북도,순창군,풍산면,우곡리,19880423
4577033027,전라북도,순창군,풍산면,한내리,19880423
4577033028,전라북도,순창군,풍산면,대가리,19880423
4577033029,전라북도,순창군,풍산면,두승리,19880423
4577033030,전라북도,순창군,풍산면,상촌리,19880423
4577033031,전라북도,순창군,풍산면,용내리,19880423
4577033032,전라북도,순창군,풍산면,죽곡리,19880423
4577034000,전라북도,순창군,금과면,,19880423
4577034021,전라북도,순창군,금과면,수양리,19880423
4577034022,전라북도,순창군,금과면,발산리,19880423
4577034023,전라북도,순창군,금과면,내동리,19880423
4577034024,전라북도,순창군,금과면,동전리,19880423
4577034025,전라북도,순창군,금과면,대성리,19880423
4577034026,전라북도,순창군,금과면,청용리,19880423
4577034027,전라북도,순창군,금과면,방성리,19880423
4577034028,전라북도,순창군,금과면,남계리,19880423
4577034030,전라북도,순창군,금과면,목동리,19880423
4577034032,전라북도,순창군,금과면,방축리,19880423
4577034033,전라북도,순창군,금과면,고례리,19880423
4577034034,전라북도,순창군,금과면,장장리,20071015
4577034035,전라북도,순창군,금과면,매우리,20071015
4577035000,전라북도,순창군,팔덕면,,19880423
4577035021,전라북도,순창군,팔덕면,구룡리,19880423
4577035022,전라북도,순창군,팔덕면,용산리,19880423
4577035023,전라북도,순창군,팔덕면,월곡리,19880423
4577035024,전라북도,순창군,팔덕면,광암리,19880423
4577035025,전라북도,순창군,팔덕면,청계리,19880423
4577035026,전라북도,순창군,팔덕면,서흥리,19880423
4577035027,전라북도,순창군,팔덕면,산동리,19880423
4577035028,전라북도,순창군,팔덕면,장안리,19880423
4577035029,전라북도,순창군,팔덕면,창덕리,19880423
4577035030,전라북도,순창군,팔덕면,덕천리,19880423
4577036000,전라북도,순창군,쌍치면,,19880423
4577036021,전라북도,순창군,쌍치면,방산리,19880423
4577036023,전라북도,순창군,쌍치면,신성리,19880423
4577036024,전라북도,순창군,쌍치면,탕곡리,19880423
4577036025,전라북도,순창군,쌍치면,중안리,19880423
4577036026,전라북도,순창군,쌍치면,둔전리,19880423
4577036027,전라북도,순창군,쌍치면,시산리,19880423
4577036028,전라북도,순창군,쌍치면,옥산리,19880423
4577036029,전라북도,순창군,쌍치면,종암리,19880423
4577036030,전라북도,순창군,쌍치면,학선리,19880423
4577036031,전라북도,순창군,쌍치면,도고리,19880423
4577036032,전라북도,순창군,쌍치면,금평리,19880423
4577036033,전라북도,순창군,쌍치면,쌍계리,19880423
4577036034,전라북도,순창군,쌍치면,전암리,19880423
4577036035,전라북도,순창군,쌍치면,양신리,19880423
4577036036,전라북도,순창군,쌍치면,운암리,19880423
4577036037,전라북도,순창군,쌍치면,용전리,19880423
4577036038,전라북도,순창군,쌍치면,금성리,19880423
4577036039,전라북도,순창군,쌍치면,오봉리,19880423
4577036040,전라북도,순창군,쌍치면,종곡리,19960115
4577037000,전라북도,순창군,복흥면,,19880423
4577037021,전라북도,순창군,복흥면,서마리,19880423
4577037022,전라북도,순창군,복흥면,동산리,19880423
4577037023,전라북도,순창군,복흥면,화양리,19880423
4577037024,전라북도,순창군,복흥면,반월리,19880423
4577037025,전라북도,순창군,복흥면,봉덕리,19880423
4577037026,전라북도,순창군,복흥면,농암리,19880423
4577037027,전라북도,순창군,복흥면,지선리,19880423
4577037028,전라북도,순창군,복흥면,금월리,19880423
4577037029,전라북도,순창군,복흥면,어은리,19880423
4577037030,전라북도,순창군,복흥면,대방리,19880423
4577037031,전라북도,순창군,복흥면,정산리,19880423
4577037032,전라북도,순창군,복흥면,산정리,19880423
4577037033,전라북도,순창군,복흥면,주평리,19880423
4577037034,전라북도,순창군,복흥면,상송리,19880423
4577037035,전라북도,순창군,복흥면,하리,19880423
4577037036,전라북도,순창군,복흥면,답동리,19880423
4577037037,전라북도,순창군,복흥면,석보리,19880423
4577038000,전라북도,순창군,적성면,,19880423
4577038021,전라북도,순창군,적성면,지북리,19880423
4577038022,전라북도,순창군,적성면,대산리,19880423
4577038023,전라북도,순창군,적성면,운림리,19880423
4577038024,전라북도,순창군,적성면,고원리,19880423
4577038025,전라북도,순창군,적성면,내월리,19880423
4577038026,전라북도,순창군,적성면,평남리,19880423
4577038027,전라북도,순창군,적성면,괴정리,19880423
4577038028,전라북도,순창군,적성면,석산리,19880423
4577039000,전라북도,순창군,유등면,,19880423
4577039021,전라북도,순창군,유등면,창신리,19880423
4577039022,전라북도,순창군,유등면,건곡리,19880423
4577039023,전라북도,순창군,유등면,외이리,19880423
4577039024,전라북도,순창군,유등면,오교리,19880423
4577039025,전라북도,순창군,유등면,유촌리,19880423
4577039026,전라북도,순창군,유등면,무수리,19880423
4577040000,전라북도,순창군,구림면,,19880423
4577040021,전라북도,순창군,구림면,운남리,19880423
4577040022,전라북도,순창군,구림면,구암리,19880423
4577040023,전라북도,순창군,구림면,구산리,19880423
4577040024,전라북도,순창군,구림면,성곡리,19880423
4577040025,전라북도,순창군,구림면,율북리,19880423
4577040026,전라북도,순창군,구림면,안정리,19880423
4577040027,전라북도,순창군,구림면,금천리,19880423
4577040028,전라북도,순창군,구림면,금창리,19880423
4577040029,전라북도,순창군,구림면,방화리,19880423
4577040030,전라북도,순창군,구림면,운북리,19880423
4577040031,전라북도,순창군,구림면,월정리,19880423
4577040032,전라북도,순창군,구림면,자양리,19880423
4577040033,전라북도,순창군,구림면,구곡리,19880423
4577040034,전라북도,순창군,구림면,화암리,19880423
4579000000,전라북도,고창군,,,19880423
4579025000,전라북도,고창군,고창읍,,19880423
4579025021,전라북도,고창군,고창읍,읍내리,19880423
4579025022,전라북도,고창군,고창읍,교촌리,19880423
4579025023,전라북도,고창군,고창읍,월곡리,19880423
4579025024,전라북도,고창군,고창읍,월암리,19880423
4579025025,전라북도,고창군,고창읍,석정리,19880423
4579025026,전라북도,고창군,고창읍,월산리,19880423
4579025027,전라북도,고창군,고창읍,노동리,19880423
4579025028,전라북도,고창군,고창읍,화산리,19880423
4579025029,전라북도,고창군,고창읍,내동리,19880423
4579025030,전라북도,고창군,고창읍,덕산리,19880423
4579025031,전라북도,고창군,고창읍,주곡리,19880423
4579025032,전라북도,고창군,고창읍,도산리,19880423
4579025033,전라북도,고창군,고창읍,죽림리,19880423
4579025034,전라북도,고창군,고창읍,신월리,19880423
4579025035,전라북도,고창군,고창읍,덕정리,19880423
4579025036,전라북도,고창군,고창읍,율계리,19880423
4579025037,전라북도,고창군,고창읍,석교리,19880423
4579025038,전라북도,고창군,고창읍,성두리,19880423
4579031000,전라북도,고창군,고수면,,19880423
4579031021,전라북도,고창군,고수면,와촌리,19880423
4579031022,전라북도,고창군,고수면,황산리,19880423
4579031023,전라북도,고창군,고수면,봉산리,19880423
4579031024,전라북도,고창군,고수면,우평리,19880423
4579031025,전라북도,고창군,고수면,남산리,19880423
4579031026,전라북도,고창군,고수면,예지리,19880423
4579031027,전라북도,고창군,고수면,인성리,19880423
4579031028,전라북도,고창군,고수면,장두리,19880423
4579031029,전라북도,고창군,고수면,초내리,19880423
4579031030,전라북도,고창군,고수면,평지리,19880423
4579031031,전라북도,고창군,고수면,부곡리,19880423
4579031032,전라북도,고창군,고수면,상평리,19880423
4579031033,전라북도,고창군,고수면,두평리,19880423
4579031034,전라북도,고창군,고수면,은사리,19880423
4579032000,전라북도,고창군,아산면,,19880423
4579032021,전라북도,고창군,아산면,봉덕리,19880423
4579032022,전라북도,고창군,아산면,중월리,19880423
4579032023,전라북도,고창군,아산면,목동리,19880423
4579032024,전라북도,고창군,아산면,상갑리,19880423
4579032025,전라북도,고창군,아산면,하갑리,19880423
4579032026,전라북도,고창군,아산면,대동리,19880423
4579032027,전라북도,고창군,아산면,주진리,19880423
4579032028,전라북도,고창군,아산면,남산리,19880423
4579032029,전라북도,고창군,아산면,성산리,19880423
4579032030,전라북도,고창군,아산면,학전리,19880423
4579032031,전라북도,고창군,아산면,운곡리,19880423
4579032032,전라북도,고창군,아산면,용계리,19880423
4579032033,전라북도,고창군,아산면,계산리,19880423
4579032034,전라북도,고창군,아산면,구암리,19880423
4579032035,전라북도,고창군,아산면,반암리,19880423
4579032036,전라북도,고창군,아산면,삼인리,19880423
4579033000,전라북도,고창군,무장면,,19880423
4579033021,전라북도,고창군,무장면,무장리,19880423
4579033022,전라북도,고창군,무장면,성내리,19880423
4579033023,전라북도,고창군,무장면,교흥리,19880423
4579033024,전라북도,고창군,무장면,송현리,19880423
4579033025,전라북도,고창군,무장면,원촌리,19880423
4579033026,전라북도,고창군,무장면,강남리,19880423
4579033027,전라북도,고창군,무장면,목우리,19880423
4579033028,전라북도,고창군,무장면,덕림리,19880423
4579033029,전라북도,고창군,무장면,옥산리,19880423
4579033030,전라북도,고창군,무장면,고라리,19880423
4579033031,전라북도,고창군,무장면,백양리,19880423
4579033032,전라북도,고창군,무장면,신촌리,19880423
4579033033,전라북도,고창군,무장면,만화리,19880423
4579033034,전라북도,고창군,무장면,월림리,19880423
4579033035,전라북도,고창군,무장면,도곡리,19880423
4579033036,전라북도,고창군,무장면,송계리,19880423
4579034000,전라북도,고창군,공음면,,19880423
4579034021,전라북도,고창군,공음면,두암리,19880423
4579034022,전라북도,고창군,공음면,신대리,19880423
4579034023,전라북도,고창군,공음면,구암리,19880423
4579034024,전라북도,고창군,공음면,석교리,19880423
4579034025,전라북도,고창군,공음면,장곡리,19880423
4579034026,전라북도,고창군,공음면,칠암리,19880423
4579034027,전라북도,고창군,공음면,용수리,19880423
4579034028,전라북도,고창군,공음면,선동리,19880423
4579034029,전라북도,고창군,공음면,건동리,19880423
4579034030,전라북도,고창군,공음면,군유리,19880423
4579034031,전라북도,고창군,공음면,예전리,19880423
4579034032,전라북도,고창군,공음면,덕암리,19880423
4579035000,전라북도,고창군,상하면,,19880423
4579035021,전라북도,고창군,상하면,장산리,19880423
4579035022,전라북도,고창군,상하면,장호리,19880423
4579035023,전라북도,고창군,상하면,용정리,19880423
4579035024,전라북도,고창군,상하면,자룡리,19880423
4579035025,전라북도,고창군,상하면,석남리,19880423
4579035026,전라북도,고창군,상하면,하장리,19880423
4579035027,전라북도,고창군,상하면,용대리,19880423
4579035028,전라북도,고창군,상하면,검산리,19880423
4579035029,전라북도,고창군,상하면,송곡리,19880423
4579036000,전라북도,고창군,해리면,,19880423
4579036021,전라북도,고창군,해리면,하련리,19880423
4579036022,전라북도,고창군,해리면,평지리,19880423
4579036023,전라북도,고창군,해리면,고성리,19880423
4579036024,전라북도,고창군,해리면,송산리,19880423
4579036025,전라북도,고창군,해리면,안산리,19880423
4579036026,전라북도,고창군,해리면,왕촌리,19880423
4579036027,전라북도,고창군,해리면,라성리,19880423
4579036028,전라북도,고창군,해리면,사반리,19880423
4579036029,전라북도,고창군,해리면,방축리,19880423
